path,session,gender,identity,expression,angle
raw-data/KDEF/AM22/AM22HAFL.JPG,A,M,22,HA,FL
raw-data/KDEF/AM22/AM22DIFR.JPG,A,M,22,DI,FR
raw-data/KDEF/AM22/AM22SUHR.JPG,A,M,22,SU,HR
raw-data/KDEF/AM22/AM22SUFL.JPG,A,M,22,SU,FL
raw-data/KDEF/AM22/AM22DIS.JPG,A,M,22,DI,S
raw-data/KDEF/AM22/AM22ANS.JPG,A,M,22,AN,S
raw-data/KDEF/AM22/AM22HAHR.JPG,A,M,22,HA,HR
raw-data/KDEF/AM22/AM22DIHL.JPG,A,M,22,DI,HL
raw-data/KDEF/AM22/AM22NEFL.JPG,A,M,22,NE,FL
raw-data/KDEF/AM22/AM22SAFR.JPG,A,M,22,SA,FR
raw-data/KDEF/AM22/AM22SAS.JPG,A,M,22,SA,S
raw-data/KDEF/AM22/AM22HAS.JPG,A,M,22,HA,S
raw-data/KDEF/AM22/AM22SAHL.JPG,A,M,22,SA,HL
raw-data/KDEF/AM22/AM22NEHR.JPG,A,M,22,NE,HR
raw-data/KDEF/AM22/AM22AFFR.JPG,A,M,22,AF,FR
raw-data/KDEF/AM22/AM22ANFL.JPG,A,M,22,AN,FL
raw-data/KDEF/AM22/AM22SUS.JPG,A,M,22,SU,S
raw-data/KDEF/AM22/AM22ANHR.JPG,A,M,22,AN,HR
raw-data/KDEF/AM22/AM22AFHL.JPG,A,M,22,AF,HL
raw-data/KDEF/BM05/BM05NEFL.JPG,B,M,05,NE,FL
raw-data/KDEF/BM05/BM05SAFR.JPG,B,M,05,SA,FR
raw-data/KDEF/BM05/BM05NES.JPG,B,M,05,NE,S
raw-data/KDEF/BM05/BM05SAHL.JPG,B,M,05,SA,HL
raw-data/KDEF/BM05/BM05NEHR.JPG,B,M,05,NE,HR
raw-data/KDEF/BM05/BM05AFFR.JPG,B,M,05,AF,FR
raw-data/KDEF/BM05/BM05ANFL.JPG,B,M,05,AN,FL
raw-data/KDEF/BM05/BM05ANHR.JPG,B,M,05,AN,HR
raw-data/KDEF/BM05/BM05AFHL.JPG,B,M,05,AF,HL
raw-data/KDEF/BM05/BM05AFS.JPG,B,M,05,AF,S
raw-data/KDEF/BM05/BM05DIFR.JPG,B,M,05,DI,FR
raw-data/KDEF/BM05/BM05HAFL.JPG,B,M,05,HA,FL
raw-data/KDEF/BM05/BM05SUHR.JPG,B,M,05,SU,HR
raw-data/KDEF/BM05/BM05SUFL.JPG,B,M,05,SU,FL
raw-data/KDEF/BM05/BM05DIHL.JPG,B,M,05,DI,HL
raw-data/KDEF/BM05/BM05HAHR.JPG,B,M,05,HA,HR
raw-data/KDEF/BM05/BM05SUS.JPG,B,M,05,SU,S
raw-data/KDEF/BM05/BM05DIFL.JPG,B,M,05,DI,FL
raw-data/KDEF/BM05/BM05HAFR.JPG,B,M,05,HA,FR
raw-data/KDEF/BM05/BM05SUHL.JPG,B,M,05,SU,HL
raw-data/KDEF/BM05/BM05SAS.JPG,B,M,05,SA,S
raw-data/KDEF/BM05/BM05HAS.JPG,B,M,05,HA,S
raw-data/KDEF/BM05/BM05SUFR.JPG,B,M,05,SU,FR
raw-data/KDEF/BM05/BM05DIHR.JPG,B,M,05,DI,HR
raw-data/KDEF/BM05/BM05HAHL.JPG,B,M,05,HA,HL
raw-data/KDEF/BM05/BM05NEFR.JPG,B,M,05,NE,FR
raw-data/KDEF/BM05/BM05SAFL.JPG,B,M,05,SA,FL
raw-data/KDEF/BM05/BM05DIS.JPG,B,M,05,DI,S
raw-data/KDEF/BM05/BM05ANS.JPG,B,M,05,AN,S
raw-data/KDEF/BM05/BM05SAHR.JPG,B,M,05,SA,HR
raw-data/KDEF/BM05/BM05NEHL.JPG,B,M,05,NE,HL
raw-data/KDEF/BM05/BM05AFFL.JPG,B,M,05,AF,FL
raw-data/KDEF/BM05/BM05ANFR.JPG,B,M,05,AN,FR
raw-data/KDEF/BM05/BM05ANHL.JPG,B,M,05,AN,HL
raw-data/KDEF/BM05/BM05AFHR.JPG,B,M,05,AF,HR
raw-data/KDEF/BM02/BM02DIS.JPG,B,M,02,DI,S
raw-data/KDEF/BM02/BM02ANS.JPG,B,M,02,AN,S
raw-data/KDEF/BM02/BM02DIHR.JPG,B,M,02,DI,HR
raw-data/KDEF/BM02/BM02HAHL.JPG,B,M,02,HA,HL
raw-data/KDEF/BM02/BM02SUFR.JPG,B,M,02,SU,FR
raw-data/KDEF/BM02/BM02SUHL.JPG,B,M,02,SU,HL
raw-data/KDEF/BM02/BM02DIFL.JPG,B,M,02,DI,FL
raw-data/KDEF/BM02/BM02HAFR.JPG,B,M,02,HA,FR
raw-data/KDEF/BM02/BM02NEHL.JPG,B,M,02,NE,HL
raw-data/KDEF/BM02/BM02SAHR.JPG,B,M,02,SA,HR
raw-data/KDEF/BM02/BM02SAFL.JPG,B,M,02,SA,FL
raw-data/KDEF/BM02/BM02NEFR.JPG,B,M,02,NE,FR
raw-data/KDEF/BM02/BM02SUS.JPG,B,M,02,SU,S
raw-data/KDEF/BM02/BM02AFHR.JPG,B,M,02,AF,HR
raw-data/KDEF/BM02/BM02ANHL.JPG,B,M,02,AN,HL
raw-data/KDEF/BM02/BM02SAS.JPG,B,M,02,SA,S
raw-data/KDEF/BM02/BM02HAS.JPG,B,M,02,HA,S
raw-data/KDEF/BM02/BM02ANFR.JPG,B,M,02,AN,FR
raw-data/KDEF/BM02/BM02AFFL.JPG,B,M,02,AF,FL
raw-data/KDEF/BM02/BM02NEHR.JPG,B,M,02,NE,HR
raw-data/KDEF/BM02/BM02SAHL.JPG,B,M,02,SA,HL
raw-data/KDEF/BM02/BM02AFS.JPG,B,M,02,AF,S
raw-data/KDEF/BM02/BM02SAFR.JPG,B,M,02,SA,FR
raw-data/KDEF/BM02/BM02NEFL.JPG,B,M,02,NE,FL
raw-data/KDEF/BM02/BM02AFHL.JPG,B,M,02,AF,HL
raw-data/KDEF/BM02/BM02ANHR.JPG,B,M,02,AN,HR
raw-data/KDEF/BM02/BM02ANFL.JPG,B,M,02,AN,FL
raw-data/KDEF/BM02/BM02AFFR.JPG,B,M,02,AF,FR
raw-data/KDEF/BM02/BM02NES.JPG,B,M,02,NE,S
raw-data/KDEF/BM02/BM02DIHL.JPG,B,M,02,DI,HL
raw-data/KDEF/BM02/BM02HAHR.JPG,B,M,02,HA,HR
raw-data/KDEF/BM02/BM02SUFL.JPG,B,M,02,SU,FL
raw-data/KDEF/BM02/BM02SUHR.JPG,B,M,02,SU,HR
raw-data/KDEF/BM02/BM02DIFR.JPG,B,M,02,DI,FR
raw-data/KDEF/BM02/BM02HAFL.JPG,B,M,02,HA,FL
raw-data/KDEF/AM25/AM25SAS.JPG,A,M,25,SA,S
raw-data/KDEF/AM25/AM25HAS.JPG,A,M,25,HA,S
raw-data/KDEF/AM25/AM25HAHR.JPG,A,M,25,HA,HR
raw-data/KDEF/AM25/AM25DIHL.JPG,A,M,25,DI,HL
raw-data/KDEF/AM25/AM25SUFL.JPG,A,M,25,SU,FL
raw-data/KDEF/AM25/AM25SUHR.JPG,A,M,25,SU,HR
raw-data/KDEF/AM25/AM25SUS.JPG,A,M,25,SU,S
raw-data/KDEF/AM25/AM25HAFL.JPG,A,M,25,HA,FL
raw-data/KDEF/AM25/AM25DIFR.JPG,A,M,25,DI,FR
raw-data/KDEF/AM25/AM25NEHR.JPG,A,M,25,NE,HR
raw-data/KDEF/AM25/AM25SAHL.JPG,A,M,25,SA,HL
raw-data/KDEF/AM25/AM25SAFR.JPG,A,M,25,SA,FR
raw-data/KDEF/AM25/AM25NEFL.JPG,A,M,25,NE,FL
raw-data/KDEF/AM25/AM25AFHL.JPG,A,M,25,AF,HL
raw-data/KDEF/AM25/AM25ANHR.JPG,A,M,25,AN,HR
raw-data/KDEF/AM25/AM25DIS.JPG,A,M,25,DI,S
raw-data/KDEF/AM25/AM25ANS.JPG,A,M,25,AN,S
raw-data/KDEF/AM25/AM25ANFL.JPG,A,M,25,AN,FL
raw-data/KDEF/AM25/AM25AFFR.JPG,A,M,25,AF,FR
raw-data/KDEF/AM25/AM25NEHL.JPG,A,M,25,NE,HL
raw-data/KDEF/AM25/AM25SAHR.JPG,A,M,25,SA,HR
raw-data/KDEF/AM25/AM25SAFL.JPG,A,M,25,SA,FL
raw-data/KDEF/AM25/AM25NEFR.JPG,A,M,25,NE,FR
raw-data/KDEF/AM25/AM25AFHR.JPG,A,M,25,AF,HR
raw-data/KDEF/AM25/AM25ANHL.JPG,A,M,25,AN,HL
raw-data/KDEF/AM25/AM25ANFR.JPG,A,M,25,AN,FR
raw-data/KDEF/AM25/AM25AFFL.JPG,A,M,25,AF,FL
raw-data/KDEF/AM25/AM25NES.JPG,A,M,25,NE,S
raw-data/KDEF/AM25/AM25HAHL.JPG,A,M,25,HA,HL
raw-data/KDEF/AM25/AM25DIHR.JPG,A,M,25,DI,HR
raw-data/KDEF/AM25/AM25SUFR.JPG,A,M,25,SU,FR
raw-data/KDEF/AM25/AM25SUHL.JPG,A,M,25,SU,HL
raw-data/KDEF/AM25/AM25AFS.JPG,A,M,25,AF,S
raw-data/KDEF/AM25/AM25HAFR.JPG,A,M,25,HA,FR
raw-data/KDEF/AM25/AM25DIFL.JPG,A,M,25,DI,FL
raw-data/KDEF/AM03/AM03SUS.JPG,A,M,03,SU,S
raw-data/KDEF/AM03/AM03DIFR.JPG,A,M,03,DI,FR
raw-data/KDEF/AM03/AM03HAFL.JPG,A,M,03,HA,FL
raw-data/KDEF/AM03/AM03SUHR.JPG,A,M,03,SU,HR
raw-data/KDEF/AM03/AM03SUFL.JPG,A,M,03,SU,FL
raw-data/KDEF/AM03/AM03HAS.JPG,A,M,03,HA,S
raw-data/KDEF/AM03/AM03SAS.JPG,A,M,03,SA,S
raw-data/KDEF/AM03/AM03DIHL.JPG,A,M,03,DI,HL
raw-data/KDEF/AM03/AM03HAHR.JPG,A,M,03,HA,HR
raw-data/KDEF/AM03/AM03SAFR.JPG,A,M,03,SA,FR
raw-data/KDEF/AM03/AM03NEFL.JPG,A,M,03,NE,FL
raw-data/KDEF/AM03/AM03ANS.JPG,A,M,03,AN,S
raw-data/KDEF/AM03/AM03DIS.JPG,A,M,03,DI,S
raw-data/KDEF/AM03/AM03NEHR.JPG,A,M,03,NE,HR
raw-data/KDEF/AM03/AM03SAHL.JPG,A,M,03,SA,HL
raw-data/KDEF/AM03/AM03AFFR.JPG,A,M,03,AF,FR
raw-data/KDEF/AM03/AM03ANFL.JPG,A,M,03,AN,FL
raw-data/KDEF/AM03/AM03ANHR.JPG,A,M,03,AN,HR
raw-data/KDEF/AM03/AM03AFHL.JPG,A,M,03,AF,HL
raw-data/KDEF/AM03/AM03NES.JPG,A,M,03,NE,S
raw-data/KDEF/AM03/AM03SAFL.JPG,A,M,03,SA,FL
raw-data/KDEF/AM03/AM03NEFR.JPG,A,M,03,NE,FR
raw-data/KDEF/AM03/AM03NEHL.JPG,A,M,03,NE,HL
raw-data/KDEF/AM03/AM03SAHR.JPG,A,M,03,SA,HR
raw-data/KDEF/AM03/AM03AFFL.JPG,A,M,03,AF,FL
raw-data/KDEF/AM03/AM03ANFR.JPG,A,M,03,AN,FR
raw-data/KDEF/AM03/AM03ANHL.JPG,A,M,03,AN,HL
raw-data/KDEF/AM03/AM03AFHR.JPG,A,M,03,AF,HR
raw-data/KDEF/AM03/AM03AFS.JPG,A,M,03,AF,S
raw-data/KDEF/AM03/AM03DIFL.JPG,A,M,03,DI,FL
raw-data/KDEF/AM03/AM03HAFR.JPG,A,M,03,HA,FR
raw-data/KDEF/AM03/AM03SUHL.JPG,A,M,03,SU,HL
raw-data/KDEF/AM03/AM03SUFR.JPG,A,M,03,SU,FR
raw-data/KDEF/AM03/AM03DIHR.JPG,A,M,03,DI,HR
raw-data/KDEF/AM03/AM03HAHL.JPG,A,M,03,HA,HL
raw-data/KDEF/BM24/BM24ANS.JPG,B,M,24,AN,S
raw-data/KDEF/BM24/BM24HAFR.JPG,B,M,24,HA,FR
raw-data/KDEF/BM24/BM24DIFL.JPG,B,M,24,DI,FL
raw-data/KDEF/BM24/BM24DIS.JPG,B,M,24,DI,S
raw-data/KDEF/BM24/BM24SUHL.JPG,B,M,24,SU,HL
raw-data/KDEF/BM24/BM24SUFR.JPG,B,M,24,SU,FR
raw-data/KDEF/BM24/BM24HAHL.JPG,B,M,24,HA,HL
raw-data/KDEF/BM24/BM24DIHR.JPG,B,M,24,DI,HR
raw-data/KDEF/BM24/BM24SAFL.JPG,B,M,24,SA,FL
raw-data/KDEF/BM24/BM24NEFR.JPG,B,M,24,NE,FR
raw-data/KDEF/BM24/BM24HAS.JPG,B,M,24,HA,S
raw-data/KDEF/BM24/BM24SAS.JPG,B,M,24,SA,S
raw-data/KDEF/BM24/BM24NEHL.JPG,B,M,24,NE,HL
raw-data/KDEF/BM24/BM24SAHR.JPG,B,M,24,SA,HR
raw-data/KDEF/BM24/BM24SUS.JPG,B,M,24,SU,S
raw-data/KDEF/BM24/BM24AFFL.JPG,B,M,24,AF,FL
raw-data/KDEF/BM24/BM24ANFR.JPG,B,M,24,AN,FR
raw-data/KDEF/BM24/BM24ANHL.JPG,B,M,24,AN,HL
raw-data/KDEF/BM24/BM24AFHR.JPG,B,M,24,AF,HR
raw-data/KDEF/BM24/BM24SAFR.JPG,B,M,24,SA,FR
raw-data/KDEF/BM24/BM24NEFL.JPG,B,M,24,NE,FL
raw-data/KDEF/BM24/BM24NEHR.JPG,B,M,24,NE,HR
raw-data/KDEF/BM24/BM24SAHL.JPG,B,M,24,SA,HL
raw-data/KDEF/BM24/BM24AFFR.JPG,B,M,24,AF,FR
raw-data/KDEF/BM24/BM24ANFL.JPG,B,M,24,AN,FL
raw-data/KDEF/BM24/BM24AFS.JPG,B,M,24,AF,S
raw-data/KDEF/BM24/BM24ANHR.JPG,B,M,24,AN,HR
raw-data/KDEF/BM24/BM24AFHL.JPG,B,M,24,AF,HL
raw-data/KDEF/BM24/BM24HAFL.JPG,B,M,24,HA,FL
raw-data/KDEF/BM24/BM24DIFR.JPG,B,M,24,DI,FR
raw-data/KDEF/BM24/BM24SUHR.JPG,B,M,24,SU,HR
raw-data/KDEF/BM24/BM24NES.JPG,B,M,24,NE,S
raw-data/KDEF/BM24/BM24SUFL.JPG,B,M,24,SU,FL
raw-data/KDEF/BM24/BM24HAHR.JPG,B,M,24,HA,HR
raw-data/KDEF/BM24/BM24DIHL.JPG,B,M,24,DI,HL
raw-data/KDEF/BM23/BM23SAHL.JPG,B,M,23,SA,HL
raw-data/KDEF/BM23/BM23NEHR.JPG,B,M,23,NE,HR
raw-data/KDEF/BM23/BM23NEFL.JPG,B,M,23,NE,FL
raw-data/KDEF/BM23/BM23SAFR.JPG,B,M,23,SA,FR
raw-data/KDEF/BM23/BM23AFHL.JPG,B,M,23,AF,HL
raw-data/KDEF/BM23/BM23ANHR.JPG,B,M,23,AN,HR
raw-data/KDEF/BM23/BM23NES.JPG,B,M,23,NE,S
raw-data/KDEF/BM23/BM23ANFL.JPG,B,M,23,AN,FL
raw-data/KDEF/BM23/BM23AFFR.JPG,B,M,23,AF,FR
raw-data/KDEF/BM23/BM23HAHR.JPG,B,M,23,HA,HR
raw-data/KDEF/BM23/BM23DIHL.JPG,B,M,23,DI,HL
raw-data/KDEF/BM23/BM23SUFL.JPG,B,M,23,SU,FL
raw-data/KDEF/BM23/BM23AFS.JPG,B,M,23,AF,S
raw-data/KDEF/BM23/BM23SUHR.JPG,B,M,23,SU,HR
raw-data/KDEF/BM23/BM23HAFL.JPG,B,M,23,HA,FL
raw-data/KDEF/BM23/BM23DIFR.JPG,B,M,23,DI,FR
raw-data/KDEF/BM23/BM23HAS.JPG,B,M,23,HA,S
raw-data/KDEF/BM23/BM23SAS.JPG,B,M,23,SA,S
raw-data/KDEF/BM23/BM23HAHL.JPG,B,M,23,HA,HL
raw-data/KDEF/BM23/BM23DIHR.JPG,B,M,23,DI,HR
raw-data/KDEF/BM23/BM23SUS.JPG,B,M,23,SU,S
raw-data/KDEF/BM23/BM23SUFR.JPG,B,M,23,SU,FR
raw-data/KDEF/BM23/BM23SUHL.JPG,B,M,23,SU,HL
raw-data/KDEF/BM23/BM23HAFR.JPG,B,M,23,HA,FR
raw-data/KDEF/BM23/BM23DIFL.JPG,B,M,23,DI,FL
raw-data/KDEF/BM23/BM23SAHR.JPG,B,M,23,SA,HR
raw-data/KDEF/BM23/BM23NEHL.JPG,B,M,23,NE,HL
raw-data/KDEF/BM23/BM23NEFR.JPG,B,M,23,NE,FR
raw-data/KDEF/BM23/BM23SAFL.JPG,B,M,23,SA,FL
raw-data/KDEF/BM23/BM23AFHR.JPG,B,M,23,AF,HR
raw-data/KDEF/BM23/BM23ANS.JPG,B,M,23,AN,S
raw-data/KDEF/BM23/BM23DIS.JPG,B,M,23,DI,S
raw-data/KDEF/BM23/BM23ANHL.JPG,B,M,23,AN,HL
raw-data/KDEF/BM23/BM23ANFR.JPG,B,M,23,AN,FR
raw-data/KDEF/BM23/BM23AFFL.JPG,B,M,23,AF,FL
raw-data/KDEF/AM04/AM04SAHR.JPG,A,M,04,SA,HR
raw-data/KDEF/AM04/AM04NEHL.JPG,A,M,04,NE,HL
raw-data/KDEF/AM04/AM04AFS.JPG,A,M,04,AF,S
raw-data/KDEF/AM04/AM04NEFR.JPG,A,M,04,NE,FR
raw-data/KDEF/AM04/AM04SAFL.JPG,A,M,04,SA,FL
raw-data/KDEF/AM04/AM04AFHR.JPG,A,M,04,AF,HR
raw-data/KDEF/AM04/AM04ANHL.JPG,A,M,04,AN,HL
raw-data/KDEF/AM04/AM04ANFR.JPG,A,M,04,AN,FR
raw-data/KDEF/AM04/AM04AFFL.JPG,A,M,04,AF,FL
raw-data/KDEF/AM04/AM04NES.JPG,A,M,04,NE,S
raw-data/KDEF/AM04/AM04DIHR.JPG,A,M,04,DI,HR
raw-data/KDEF/AM04/AM04HAHL.JPG,A,M,04,HA,HL
raw-data/KDEF/AM04/AM04SUFR.JPG,A,M,04,SU,FR
raw-data/KDEF/AM04/AM04SUHL.JPG,A,M,04,SU,HL
raw-data/KDEF/AM04/AM04DIFL.JPG,A,M,04,DI,FL
raw-data/KDEF/AM04/AM04HAFR.JPG,A,M,04,HA,FR
raw-data/KDEF/AM04/AM04ANS.JPG,A,M,04,AN,S
raw-data/KDEF/AM04/AM04DIS.JPG,A,M,04,DI,S
raw-data/KDEF/AM04/AM04DIHL.JPG,A,M,04,DI,HL
raw-data/KDEF/AM04/AM04HAHR.JPG,A,M,04,HA,HR
raw-data/KDEF/AM04/AM04SUFL.JPG,A,M,04,SU,FL
raw-data/KDEF/AM04/AM04SUHR.JPG,A,M,04,SU,HR
raw-data/KDEF/AM04/AM04DIFR.JPG,A,M,04,DI,FR
raw-data/KDEF/AM04/AM04HAFL.JPG,A,M,04,HA,FL
raw-data/KDEF/AM04/AM04SAHL.JPG,A,M,04,SA,HL
raw-data/KDEF/AM04/AM04NEHR.JPG,A,M,04,NE,HR
raw-data/KDEF/AM04/AM04SUS.JPG,A,M,04,SU,S
raw-data/KDEF/AM04/AM04NEFL.JPG,A,M,04,NE,FL
raw-data/KDEF/AM04/AM04SAFR.JPG,A,M,04,SA,FR
raw-data/KDEF/AM04/AM04AFHL.JPG,A,M,04,AF,HL
raw-data/KDEF/AM04/AM04ANHR.JPG,A,M,04,AN,HR
raw-data/KDEF/AM04/AM04ANFL.JPG,A,M,04,AN,FL
raw-data/KDEF/AM04/AM04HAS.JPG,A,M,04,HA,S
raw-data/KDEF/AM04/AM04SAS.JPG,A,M,04,SA,S
raw-data/KDEF/AM04/AM04AFFR.JPG,A,M,04,AF,FR
raw-data/KDEF/BM15/BM15NEFL.JPG,B,M,15,NE,FL
raw-data/KDEF/BM15/BM15SAFR.JPG,B,M,15,SA,FR
raw-data/KDEF/BM15/BM15SAHL.JPG,B,M,15,SA,HL
raw-data/KDEF/BM15/BM15NEHR.JPG,B,M,15,NE,HR
raw-data/KDEF/BM15/BM15AFFR.JPG,B,M,15,AF,FR
raw-data/KDEF/BM15/BM15NES.JPG,B,M,15,NE,S
raw-data/KDEF/BM15/BM15ANFL.JPG,B,M,15,AN,FL
raw-data/KDEF/BM15/BM15ANHR.JPG,B,M,15,AN,HR
raw-data/KDEF/BM15/BM15AFHL.JPG,B,M,15,AF,HL
raw-data/KDEF/BM15/BM15DIFR.JPG,B,M,15,DI,FR
raw-data/KDEF/BM15/BM15HAFL.JPG,B,M,15,HA,FL
raw-data/KDEF/BM15/BM15AFS.JPG,B,M,15,AF,S
raw-data/KDEF/BM15/BM15SUHR.JPG,B,M,15,SU,HR
raw-data/KDEF/BM15/BM15SUFL.JPG,B,M,15,SU,FL
raw-data/KDEF/BM15/BM15DIHL.JPG,B,M,15,DI,HL
raw-data/KDEF/BM15/BM15HAHR.JPG,B,M,15,HA,HR
raw-data/KDEF/BM15/BM15HAS.JPG,B,M,15,HA,S
raw-data/KDEF/BM15/BM15SAS.JPG,B,M,15,SA,S
raw-data/KDEF/BM15/BM15DIFL.JPG,B,M,15,DI,FL
raw-data/KDEF/BM15/BM15HAFR.JPG,B,M,15,HA,FR
raw-data/KDEF/BM15/BM15SUHL.JPG,B,M,15,SU,HL
raw-data/KDEF/BM15/BM15SUS.JPG,B,M,15,SU,S
raw-data/KDEF/BM15/BM15SUFR.JPG,B,M,15,SU,FR
raw-data/KDEF/BM15/BM15DIHR.JPG,B,M,15,DI,HR
raw-data/KDEF/BM15/BM15HAHL.JPG,B,M,15,HA,HL
raw-data/KDEF/BM15/BM15NEFR.JPG,B,M,15,NE,FR
raw-data/KDEF/BM15/BM15SAFL.JPG,B,M,15,SA,FL
raw-data/KDEF/BM15/BM15SAHR.JPG,B,M,15,SA,HR
raw-data/KDEF/BM15/BM15NEHL.JPG,B,M,15,NE,HL
raw-data/KDEF/BM15/BM15AFFL.JPG,B,M,15,AF,FL
raw-data/KDEF/BM15/BM15ANFR.JPG,B,M,15,AN,FR
raw-data/KDEF/BM15/BM15ANS.JPG,B,M,15,AN,S
raw-data/KDEF/BM15/BM15DIS.JPG,B,M,15,DI,S
raw-data/KDEF/BM15/BM15ANHL.JPG,B,M,15,AN,HL
raw-data/KDEF/BM15/BM15AFHR.JPG,B,M,15,AF,HR
raw-data/KDEF/AM32/AM32NEFR.JPG,A,M,32,NE,FR
raw-data/KDEF/AM32/AM32SAFL.JPG,A,M,32,SA,FL
raw-data/KDEF/AM32/AM32AFS.JPG,A,M,32,AF,S
raw-data/KDEF/AM32/AM32SAHR.JPG,A,M,32,SA,HR
raw-data/KDEF/AM32/AM32NEHL.JPG,A,M,32,NE,HL
raw-data/KDEF/AM32/AM32AFFL.JPG,A,M,32,AF,FL
raw-data/KDEF/AM32/AM32ANFR.JPG,A,M,32,AN,FR
raw-data/KDEF/AM32/AM32ANHL.JPG,A,M,32,AN,HL
raw-data/KDEF/AM32/AM32AFHR.JPG,A,M,32,AF,HR
raw-data/KDEF/AM32/AM32NES.JPG,A,M,32,NE,S
raw-data/KDEF/AM32/AM32HAFR.JPG,A,M,32,HA,FR
raw-data/KDEF/AM32/AM32DIFL.JPG,A,M,32,DI,FL
raw-data/KDEF/AM32/AM32SUHL.JPG,A,M,32,SU,HL
raw-data/KDEF/AM32/AM32SUFR.JPG,A,M,32,SU,FR
raw-data/KDEF/AM32/AM32HAHL.JPG,A,M,32,HA,HL
raw-data/KDEF/AM32/AM32DIHR.JPG,A,M,32,DI,HR
raw-data/KDEF/AM32/AM32ANS.JPG,A,M,32,AN,S
raw-data/KDEF/AM32/AM32DIS.JPG,A,M,32,DI,S
raw-data/KDEF/AM32/AM32HAFL.JPG,A,M,32,HA,FL
raw-data/KDEF/AM32/AM32DIFR.JPG,A,M,32,DI,FR
raw-data/KDEF/AM32/AM32SUHR.JPG,A,M,32,SU,HR
raw-data/KDEF/AM32/AM32SUFL.JPG,A,M,32,SU,FL
raw-data/KDEF/AM32/AM32HAHR.JPG,A,M,32,HA,HR
raw-data/KDEF/AM32/AM32DIHL.JPG,A,M,32,DI,HL
raw-data/KDEF/AM32/AM32NEFL.JPG,A,M,32,NE,FL
raw-data/KDEF/AM32/AM32SAFR.JPG,A,M,32,SA,FR
raw-data/KDEF/AM32/AM32SUS.JPG,A,M,32,SU,S
raw-data/KDEF/AM32/AM32SAHL.JPG,A,M,32,SA,HL
raw-data/KDEF/AM32/AM32NEHR.JPG,A,M,32,NE,HR
raw-data/KDEF/AM32/AM32AFFR.JPG,A,M,32,AF,FR
raw-data/KDEF/AM32/AM32ANFL.JPG,A,M,32,AN,FL
raw-data/KDEF/AM32/AM32HAS.JPG,A,M,32,HA,S
raw-data/KDEF/AM32/AM32SAS.JPG,A,M,32,SA,S
raw-data/KDEF/AM32/AM32ANHR.JPG,A,M,32,AN,HR
raw-data/KDEF/AM32/AM32AFHL.JPG,A,M,32,AF,HL
raw-data/KDEF/AM35/AM35SUS.JPG,A,M,35,SU,S
raw-data/KDEF/AM35/AM35HAHR.JPG,A,M,35,HA,HR
raw-data/KDEF/AM35/AM35DIHL.JPG,A,M,35,DI,HL
raw-data/KDEF/AM35/AM35SUFL.JPG,A,M,35,SU,FL
raw-data/KDEF/AM35/AM35HAS.JPG,A,M,35,HA,S
raw-data/KDEF/AM35/AM35SAS.JPG,A,M,35,SA,S
raw-data/KDEF/AM35/AM35SUHR.JPG,A,M,35,SU,HR
raw-data/KDEF/AM35/AM35HAFL.JPG,A,M,35,HA,FL
raw-data/KDEF/AM35/AM35DIFR.JPG,A,M,35,DI,FR
raw-data/KDEF/AM35/AM35NEHR.JPG,A,M,35,NE,HR
raw-data/KDEF/AM35/AM35SAHL.JPG,A,M,35,SA,HL
raw-data/KDEF/AM35/AM35ANS.JPG,A,M,35,AN,S
raw-data/KDEF/AM35/AM35DIS.JPG,A,M,35,DI,S
raw-data/KDEF/AM35/AM35SAFR.JPG,A,M,35,SA,FR
raw-data/KDEF/AM35/AM35NEFL.JPG,A,M,35,NE,FL
raw-data/KDEF/AM35/AM35AFHL.JPG,A,M,35,AF,HL
raw-data/KDEF/AM35/AM35ANHR.JPG,A,M,35,AN,HR
raw-data/KDEF/AM35/AM35ANFL.JPG,A,M,35,AN,FL
raw-data/KDEF/AM35/AM35AFFR.JPG,A,M,35,AF,FR
raw-data/KDEF/AM35/AM35NEHL.JPG,A,M,35,NE,HL
raw-data/KDEF/AM35/AM35SAHR.JPG,A,M,35,SA,HR
raw-data/KDEF/AM35/AM35NES.JPG,A,M,35,NE,S
raw-data/KDEF/AM35/AM35SAFL.JPG,A,M,35,SA,FL
raw-data/KDEF/AM35/AM35NEFR.JPG,A,M,35,NE,FR
raw-data/KDEF/AM35/AM35AFHR.JPG,A,M,35,AF,HR
raw-data/KDEF/AM35/AM35ANHL.JPG,A,M,35,AN,HL
raw-data/KDEF/AM35/AM35ANFR.JPG,A,M,35,AN,FR
raw-data/KDEF/AM35/AM35AFFL.JPG,A,M,35,AF,FL
raw-data/KDEF/AM35/AM35AFS.JPG,A,M,35,AF,S
raw-data/KDEF/AM35/AM35HAHL.JPG,A,M,35,HA,HL
raw-data/KDEF/AM35/AM35DIHR.JPG,A,M,35,DI,HR
raw-data/KDEF/AM35/AM35SUFR.JPG,A,M,35,SU,FR
raw-data/KDEF/AM35/AM35SUHL.JPG,A,M,35,SU,HL
raw-data/KDEF/AM35/AM35HAFR.JPG,A,M,35,HA,FR
raw-data/KDEF/AM35/AM35DIFL.JPG,A,M,35,DI,FL
raw-data/KDEF/BM12/BM12DIHR.JPG,B,M,12,DI,HR
raw-data/KDEF/BM12/BM12HAHL.JPG,B,M,12,HA,HL
raw-data/KDEF/BM12/BM12SUFR.JPG,B,M,12,SU,FR
